10150,0
8855,1
3395,2
1260,3
9555,4
3220,5
10780,6
6825,7
9275,8
1645,9
9380,10
7875,11
1925,12
3255,13
8050,14
5250,15
3325,16
2030,17
3465,18
10920,19
11375,20
11550,21
5845,22
11585,23
2695,24
5460,25
9835,26
2450,27
2310,28
7700,29
7665,30
8715,31
11795,32
11900,33
6335,34
5390,35
12390,36
3710,37
10185,38
12180,39
420,40
6160,41
12460,42
945,43
3640,44
5600,45
11935,46
350,47
4970,48
9100,49
3360,50
8505,51
7945,52
7385,53
9450,54
10395,55
4445,56
10640,57
4165,58
525,59
1365,60
6510,61
5495,62
2100,63
630,64
4865,65
2730,66
5880,67
7140,68
9520,69
5180,70
1505,71
8995,72
4515,73
10360,74
10010,75
11165,76
2870,77
1190,78
9345,79
4760,80
6055,81
4060,82
4795,83
5530,84
9310,85
1295,86
6020,87
8575,88
1400,89
5215,90
3990,91
8330,92
7035,93
7315,94
10745,95
1120,96
1085,97
7560,98
735,99
6720,100
8260,101
9170,102
10850,103
10955,104
6755,105
2240,106
3535,107
6790,108
8015,109
9590,110
3150,111
3780,112
1225,113
3885,114
5425,115
5040,116
10080,117
11480,118
2940,119
11305,120
4270,121
6965,122
595,123
8435,124
8890,125
6580,126
1820,127
4200,128
805,129
7595,130
12425,131
6895,132
4235,133
6475,134
8295,135
2205,136
7420,137
2555,138
9940,139
2660,140
12285,141
9730,142
3010,143
5740,144
2905,145
105,146
2415,147
5110,148
7735,149
1540,150
35,151
910,152
9415,153
1155,154
3185,155
2170,156
6405,157
10500,158
11970,159
2800,160
1855,161
2835,162
4690,163
11270,164
4130,165
4620,166
7910,167
2590,168
7280,169
9905,170
1470,171
980,172
4550,173
9765,174
3045,175
4375,176
9065,177
8120,178
3745,179
9975,180
8225,181
3850,182
5355,183
4935,184
12250,185
5635,186
3115,187
5915,188
7245,189
8365,190
1750,191
11235,192
10570,193
6615,194
6930,195
8085,196
6125,197
8680,198
1715,199
8820,200
4655,201
11830,202
11620,203
840,204
2275,205
10430,206
11445,207
455,208
5670,209
4725,210
2520,211
8540,212
10325,213
875,214
9660,215
2975,216
3920,217
4410,218
770,219
7105,220
10255,221
2765,222
4340,223
7175,224
4585,225
7210,226
4900,227
12005,228
1890,229
385,230
7525,231
9870,232
2345,233
9695,234
70,235
8785,236
1435,237
5075,238
12320,239
5985,240
8400,241
9800,242
9485,243
6370,244
1610,245
4305,246
280,247
8470,248
3955,249
10710,250
7805,251
10045,252
11095,253
4480,254
7630,255
490,256
3570,257
3080,258
6230,259
560,260
245,261
210,262
8645,263
12565,264
700,265
8190,266
5005,267
6860,268
6685,269
5565,270
4830,271
12670,272
3605,273
315,274
9521,275
386,276
8821,277
11551,278
71,279
7036,280
4551,281
12006,282
8786,283
8086,284
2381,285
4621,286
7631,287
10886,288
1471,289
9416,290
9311,291
12601,292
1,293
8121,294
9731,295
981,296
2486,297
9976,298
6196,299
7596,300
6826,301
3746,302
2906,303
2346,304
4411,305
6231,306
6476,307
3291,308
5111,309
10746,310
3396,311
5916,312
1926,313
3186,314
2696,315
8506,316
8296,317
1261,318
6021,319
11341,320
3711,321
4866,322
9556,323
5531,324
6441,325
7211,326
7981,327
10116,328
1716,329
1681,330
9696,331
11936,332
1541,333
9661,334
6861,335
841,336
9276,337
4691,338
1016,339
5671,340
8191,341
1961,342
7771,343
12321,344
4831,345
10361,346
11831,347
3116,348
6126,349
1296,350
10851,351
246,352
3816,353
6756,354
4656,355
8576,356
3886,357
5146,358
106,359
10711,360
5601,361
771,362
2836,363
6966,364
10816,365
8226,366
736,367
4026,368
5636,369
9871,370
3606,371
12146,372
2626,373
7176,374
10151,375
12041,376
12356,377
631,378
5426,379
7526,380
1051,381
2101,382
2416,383
351,384
1646,385
8681,386
3081,387
9346,388
3571,389
3221,390
5251,391
8611,392
4306,393
4096,394
7876,395
11481,396
3641,397
12426,398
9486,399
141,400
4446,401
5321,402
4201,403
3921,404
8261,405
6616,406
1401,407
10781,408
10641,409
11726,410
12391,411
7666,412
3466,413
8331,414
491,415
876,416
1821,417
1576,418
8471,419
9066,420
3851,421
8856,422
8891,423
1996,424
8156,425
4341,426
2871,427
1436,428
4796,429
9101,430
4166,431
7071,432
8961,433
9381,434
10501,435
9626,436
4901,437
4586,438
5811,439
316,440
1226,441
10921,442
3536,443
6721,444
4971,445
1891,446
3991,447
6371,448
9031,449
11376,450
2276,451
4131,452
8016,453
4726,454
5986,455
1506,456
12461,457
10186,458
7701,459
7386,460
5741,461
2731,462
11166,463
3256,464
4376,465
3501,466
10431,467
2521,468
7141,469
4516,470
561,471
8541,472
5566,473
12111,474
11096,475
2206,476
4061,477
176,478
6511,479
7106,480
5006,481
11971,482
9451,483
5041,484
9941,485
6266,486
4761,487
1751,488
946,489
7316,490
7491,491
1121,492
2031,493
1086,494
4936,495
4271,496
36,497
12566,498
9906,499
3046,500
3361,501
6406,502
12286,503
6091,504
3151,505
421,506
911,507
12076,508
1331,509
596,510
6896,511
5461,512
8926,513
5216,514
7246,515
9171,516
2241,517
10046,518
10571,519
7561,520
6336,521
2451,522
4236,523
10081,524
6931,525
7281,526
10466,527
281,528
11901,529
5706,530
2766,531
6791,532
5846,533
1366,534
5391,535
2661,536
2311,537
8646,538
6581,539
11446,540
7421,541
7841,542
2941,543
2801,544
1191,545
3676,546
8716,547
3956,548
9206,549
9591,550
6546,551
9766,552
12216,553
5076,554
5881,555
7806,556
2556,557
5812,558
4552,559
10397,560
2242,561
772,562
10082,563
4797,564
10887,565
7317,566
12287,567
11307,568
3362,569
3047,570
6547,571
7177,572
912,573
37,574
8577,575
212,576
12427,577
5147,578
247,579
7947,580
2452,581
5217,582
11587,583
3082,584
10502,585
11832,586
7142,587
1752,588
11867,589
5707,590
9977,591
492,592
4097,593
9172,594
11097,595
6827,596
10817,597
3502,598
4587,599
9522,600
1717,601
632,602
3467,603
10292,604
2697,605
6582,606
11937,607
5672,608
5637,609
8822,610
7702,611
4412,612
4657,613
10467,614
842,615
3642,616
11552,617
8017,618
2872,619
8262,620
3922,621
5917,622
4937,623
10187,624
12042,625
3747,626
6022,627
2732,628
4447,629
387,630
1297,631
8927,632
1507,633
3537,634
8997,635
8297,636
1402,637
1227,638
1262,639
3992,640
6092,641
6442,642
2312,643
1332,644
3782,645
72,646
1087,647
1017,648
2137,649
2802,650
7282,651
8682,652
1997,653
9417,654
9242,655
4377,656
5182,657
4482,658
2627,659
4517,660
4727,661
10747,662
8332,663
9382,664
9662,665
1192,666
12532,667
11727,668
8122,669
11622,670
8962,671
2767,672
6932,673
12602,674
7632,675
11377,676
1122,677
7562,678
5042,679
8612,680
1437,681
317,682
10782,683
6197,684
11797,685
8717,686
11342,687
7492,688
7037,689
457,690
3257,691
7597,692
2347,693
1857,694
7912,695
9067,696
2382,697
8507,698
807,699
5007,700
6057,701
10047,702
7247,703
6617,704
2102,705
3957,706
5532,707
5462,708
4307,709
9767,710
352,711
3607,712
7072,713
6127,714
6757,715
527,716
1682,717
1787,718
7422,719
4692,720
7737,721
3712,722
10642,723
9102,724
3012,725
597,726
7387,727
4972,728
6967,729
2977,730
