10290,0
3395,1
1260,2
9555,3
12110,4
10780,5
6825,6
1330,7
1645,8
1925,9
3255,10
8050,11
3325,12
3465,13
10920,14
140,15
11585,16
1995,17
5460,18
9835,19
6440,20
5145,21
7700,22
7665,23
8715,24
11795,25
11900,26
12390,27
3710,28
12180,29
420,30
1575,31
5950,32
11935,33
350,34
9100,35
8505,36
7945,37
10395,38
4445,39
6265,40
10535,41
1505,42
10010,43
11165,44
1190,45
9345,46
4760,47
4060,48
7350,49
3990,50
6020,51
3500,52
9030,53
7035,54
7315,55
1120,56
7560,57
735,58
11725,59
7840,60
10955,61
6755,62
10990,63
6790,64
8015,65
3150,66
2135,67
3780,68
1225,69
10080,70
5425,71
11480,72
11410,73
2940,74
665,75
7980,76
11305,77
5775,78
595,79
6580,80
12495,81
12425,82
9730,83
4235,84
6475,85
2205,86
9940,87
2555,88
2660,89
5110,90
2905,91
11865,92
2415,93
7735,94
1540,95
910,96
1155,97
1680,98
3185,99
11970,100
1855,101
2835,102
11340,103
11130,104
4130,105
12215,106
9240,107
1470,108
4550,109
12635,110
3045,111
8120,112
8225,113
9135,114
4935,115
12250,116
8365,117
11235,118
10815,119
1750,120
10605,121
6930,122
11620,123
6125,124
11830,125
8820,126
4655,127
840,128
2275,129
7770,130
4725,131
5670,132
12530,133
875,134
12600,135
9660,136
2975,137
4025,138
8960,139
4410,140
770,141
10255,142
4585,143
7175,144
11760,145
4900,146
385,147
2345,148
9695,149
70,150
1435,151
5075,152
5985,153
9485,154
4305,155
280,156
8470,157
2380,158
1050,159
10710,160
7805,161
10045,162
10220,163
4480,164
490,165
3570,166
3080,167
245,168
8190,169
11200,170
5005,171
3815,172
5565,173
4830,174
8925,175
12670,176
10150,177
8855,178
11060,179
3220,180
9625,181
9275,182
9380,183
7875,184
11550,185
5250,186
2030,187
8155,188
11375,189
5845,190
2695,191
2450,192
11515,193
2310,194
10465,195
6335,196
5390,197
11655,198
10185,199
6160,200
12460,201
945,202
1015,203
3640,204
5600,205
4970,206
12145,207
3360,208
7385,209
9450,210
10640,211
4165,212
525,213
1365,214
6510,215
5495,216
2100,217
630,218
4865,219
2730,220
5880,221
7140,222
9520,223
5180,224
8995,225
4515,226
10360,227
2870,228
2485,229
6055,230
4795,231
12040,232
5530,233
9310,234
1295,235
5320,236
8575,237
1400,238
5215,239
8330,240
5285,241
10745,242
10850,243
1085,244
6720,245
2625,246
9170,247
8260,248
5705,249
2240,250
3535,251
9590,252
12355,253
3885,254
5040,255
7455,256
10115,257
4270,258
9205,259
6965,260
8890,261
8435,262
1820,263
4200,264
805,265
7595,266
1960,267
6895,268
8295,269
7420,270
11690,271
12285,272
3010,273
5740,274
105,275
9415,276
6090,277
35,278
4095,279
175,280
2170,281
6405,282
10500,283
10885,284
1785,285
2800,286
4690,287
7490,288
11270,289
2065,290
4620,291
7910,292
2590,293
7280,294
7000,295
9905,296
980,297
9765,298
4375,299
6650,300
9065,301
3745,302
9975,303
8750,304
3850,305
5355,306
5635,307
3430,308
3115,309
5915,310
7245,311
10675,312
10570,313
6615,314
8085,315
8680,316
1715,317
6545,318
10430,319
11445,320
455,321
12075,322
2520,323
3675,324
8540,325
10325,326
7070,327
3920,328
7105,329
2765,330
4340,331
7210,332
12005,333
1890,334
6195,335
7525,336
9870,337
11025,338
3290,339
8785,340
12320,341
8400,342
9800,343
6370,344
1610,345
3955,346
11095,347
7630,348
6230,349
560,350
210,351
8645,352
12565,353
700,354
6860,355
6685,356
6300,357
8610,358
3605,359
5810,360
315,361
8996,362
386,363
11551,364
1786,365
4551,366
8401,367
8786,368
7631,369
9416,370
9311,371
1,372
8121,373
11061,374
10221,375
2486,376
6196,377
7596,378
3746,379
7456,380
2346,381
4411,382
6476,383
9836,384
5111,385
10746,386
5286,387
1261,388
4866,389
5531,390
10116,391
11586,392
1716,393
11936,394
7946,395
4481,396
701,397
6651,398
4691,399
5671,400
1961,401
5951,402
12496,403
4831,404
7771,405
5181,406
11831,407
1296,408
10851,409
246,410
3816,411
4656,412
11516,413
8576,414
3886,415
5601,416
771,417
2836,418
6966,419
5776,420
10816,421
11656,422
7001,423
8226,424
736,425
5636,426
9871,427
3606,428
12146,429
2626,430
7176,431
12356,432
631,433
5426,434
2101,435
351,436
4201,437
8611,438
4306,439
7876,440
3641,441
8366,442
5321,443
8261,444
6616,445
11726,446
7666,447
8331,448
491,449
11271,450
9066,451
2976,452
8891,453
1996,454
8156,455
2871,456
4796,457
7071,458
9626,459
4901,460
5811,461
316,462
1226,463
1891,464
3991,465
3011,466
2276,467
2591,468
4726,469
12671,470
10186,471
7701,472
11166,473
5741,474
2731,475
4376,476
3501,477
12531,478
4516,479
561,480
5566,481
10606,482
11096,483
10956,484
2206,485
11796,486
4061,487
176,488
6511,489
7106,490
11971,491
9451,492
9941,493
6266,494
1856,495
7911,496
7491,497
1121,498
456,499
2031,500
1086,501
6406,502
421,503
911,504
12076,505
2136,506
6896,507
5461,508
8926,509
5216,510
7246,511
9171,512
2241,513
6161,514
10046,515
10571,516
7561,517
6336,518
2451,519
4236,520
7281,521
10466,522
12251,523
6791,524
1366,525
5391,526
2661,527
2311,528
7421,529
7841,530
2801,531
8716,532
6546,533
9591,534
3956,535
9206,536
12216,537
5076,538
7806,539
9521,540
71,541
7036,542
8436,543
12006,544
3781,545
8086,546
2381,547
4621,548
10886,549
1471,550
11411,551
12601,552
11761,553
9731,554
981,555
9976,556
211,557
6826,558
5356,559
2906,560
2066,561
10676,562
6231,563
3291,564
3396,565
5916,566
6301,567
1926,568
3186,569
2696,570
6686,571
8506,572
8296,573
11131,574
6021,575
11341,576
3711,577
9556,578
1611,579
6441,580
7211,581
7981,582
9696,583
1681,584
1541,585
9661,586
6861,587
841,588
9276,589
1016,590
8191,591
12321,592
10361,593
3116,594
6126,595
12636,596
6756,597
1156,598
10291,599
5146,600
106,601
10711,602
4026,603
11201,604
